eightd_has_key_dispenser,station_type,electric_bike_surcharge_waiver,lat,lon,capacity,has_kiosk,short_name,name,externalId,stationId,legacyId,address
false,lightweight,false,41.73034,-87.611734,2,false,undefined,Public Rack - Tuley (Murray) Park,1674190638978968662,1674190638978968662,undefined,"Tuley Park Fieldhouse, 501, East 91st Street, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.766366,-87.575287,2,false,undefined,Public Rack - Chappel Ave & 71st St,1674190235252042142,1674190235252042142,undefined,"2016-2024, East 71st Street, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.938743,-87.763298,2,false,undefined,Public Rack - Linder Ave & Belmont Ave,1674190454295374616,1674190454295374616,undefined,"5440, West Belmont Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States"
false,lightweight,false,41.702472,-87.606477,2,false,undefined,Public Rack - Langley Ave & 105th Pl,1674190432820538108,1674190432820538108,undefined,"Poe Classical School, 10538, South Langley Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.930736,-87.744082,9,false,undefined,Kilpatrick Ave & Parker Ave,1563698705501259788,1563698705501259788,undefined,"2727, North Kilpatrick Avenue, Beat 2522, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
false,lightweight,false,41.822827,-87.616486,1,false,undefined,Public Rack - King Dr & Oakwood Blvd,1683527942170819574,1683527942170819574,undefined,"405-415, East Oakwood Boulevard, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.775904,-87.609301,2,false,undefined,Public Rack - Champlain Ave & 65th St,1695777014128478334,1695777014128478334,undefined,"Emmett Louis Till Math and Science Academy, East 65th Street, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States"
false,lightweight,false,41.995502,-87.806967,2,false,undefined,Public Rack - Harlem & Palatine,1806753639913046782,1806753639913046782,undefined,"6262 N Harlem Ave, Chicago, IL 60631, United States"
false,lightweight,false,42.0114922,-87.8182017,2,false,undefined,Public Rack - Ottowa Ave & Touhy Ave,1806749757262611032,1806749757262611032,undefined,"7648 W Touhy Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.93917,-87.71169,6,false,undefined,Public Rack - Christiana Ave & Belmont Ave,1674190239547009458,1674190239547009458,undefined,"3333-3339, West Belmont Avenue, Avondale, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States"
false,lightweight,false,41.944068,-87.827302,1,false,undefined,Public Rack - Hiawatha Park,1674190338331257442,1674190338331257442,undefined,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States"
false,lightweight,false,41.774815,-87.728303,4,false,undefined,Public Rack - West Lawn Park,1674190656158837890,1674190656158837890,undefined,"4299, West 65th Street, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.718621,-87.681516,1,false,undefined,Public Rack - Western Ave & 96th St,1695776998116659702,1695776998116659702,undefined,"9601-9629, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.795118,-87.790519,2,false,undefined,Public Rack - Rutherford & 53rd,1806753661387883394,1806753661387883394,undefined,"5325 S Rutherford Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.698728,-87.681558,1,false,undefined,Public Rack - Western Ave & 107th St,1695776991300383220,1695776991300383220,undefined,"10702-10708, South Western Avenue, Morgan Park, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.886528,-87.70167,9,false,undefined,Sacramento Blvd & Fulton Ave,1594046379513303716,1594046379513303716,undefined,"3010, West Fulton Boulevard, East Garfield Park, Chicago, Cook County, Illinois, 60622-4580, United States"
false,lightweight,false,41.745834,-87.631562,2,false,undefined,Public Rack - West Chatham Park,1674190656158837886,1674190656158837886,undefined,"8147, South Princeton Avenue, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.765537,-87.617305,2,false,undefined,Public Rack - Calumet Ave & 71st St,1674190222367140226,1674190222367140226,undefined,"Saint Columbanus Rectory, 331, East 71st Street, Park Manor, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.8662123,-87.7184969,1,false,undefined,Public Rack - Independence Blvd & Roosevelt,1715846705501012842,1715846705501012842,undefined,"3711-3719, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.9801,-87.84396,2,false,undefined,Public Rack - N. Oakview and W. Gregory St,1806753652797948746,1806753652797948746,undefined,"8711 W Gregory St, Chicago, IL 60656, United States"
false,lightweight,false,41.927944,-87.7466394,4,false,undefined,Public Rack - Cicero Ave & Wrightwood Ave,1674190256726878660,1674190256726878660,undefined,"4814, West Wrightwood Avenue, Belmont Park, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
false,lightweight,false,41.943838,-87.671469,6,false,undefined,N Paulina St & Lincoln Ave,1436495122378528446,1436495122378528446,undefined,"3413-3419, North Lincoln Avenue, Lake View, Chicago, Cook County, Illinois, 60613, United States of America"
false,lightweight,false,41.727319,-87.604787,1,false,undefined,Public Rack - Cottage Grove Ave & 92nd St,1674190273906747872,1674190273906747872,undefined,"9200-9204, South Cottage Grove Avenue, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.913959,-87.699368,9,false,undefined,Francisco Ave & Bloomingdale Ave,1594046409578074834,1594046409578074834,undefined,"Yates Elementary School, West Bloomingdale Avenue, Logan Square, Chicago, Cook County, Illinois, 60647, United States"
false,lightweight,false,41.72951,-87.603739,1,false,undefined,Public Rack - Cottage Grove Ave & 91st St,1674190273906747868,1674190273906747868,undefined,"826, East 91st Street, Chatham, Burnside, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.705846,-87.717074,10,false,undefined,W 103rd St & S Avers Ave,1448642179437434482,1448642179437434482,undefined,"Graham School of Management, South Avers Avenue, Mount Greenwood, Chicago, Cook County, Illinois, 60655, United States of America"
false,lightweight,false,41.677629,-87.637554,1,false,undefined,Public Rack - Wallace St & 119th St,1695776957520678960,1695776957520678960,undefined,"609, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.9035,-87.7204,2,false,undefined,Public Rack - Grand Ave & Lawndale Ave,1715846688321143646,1715846688321143646,undefined,"3703-3715, West Grand Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States"
false,lightweight,false,41.713311,-87.631095,1,false,undefined,Public Rack - Princeton Ave & 99th Pl,1674190574554459112,1674190574554459112,undefined,"9932, South Princeton Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.766333,-87.576154,1,false,undefined,Public Rack - Jeffrey Blvd & 71st St,1674190359806093956,1674190359806093956,undefined,"2000-2012, East 71st Street, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.795696,-87.763475,2,false,undefined,Public Rack - Parkside & Archer,1806753661387883380,1806753661387883380,undefined,"5912 S Archer Ave, Chicago, IL 60638, United States"
false,lightweight,false,41.982886,-87.790461,2,false,undefined,Public Rack - Natoma Ave & Bryn Mawr Ave,1806749748672676382,1806749748672676382,undefined,"6530 W Bryn Mawr Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.777436,-87.644535,2,false,undefined,Public Rack - Halsted St & 64th St,1674190312561453616,1674190312561453616,undefined,"Kennedy-King College, South Halsted Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States"
false,lightweight,false,41.717059,-87.559986,2,false,undefined,Public Rack - Torrence Ave & 98th St,1674190634684001360,1674190634684001360,undefined,"Susan B. Anthony Elementary School, East 99th Street, Jeffery Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.760696,-87.70238,4,false,undefined,Public Rack - Kedzie & 73rd,1806753648502981400,1806753648502981400,undefined,"7301 S Kedzie Ave, Chicago, IL 60629, United States"
false,lightweight,false,41.8586742,-87.7223835,4,false,undefined,Public Rack - Penn Elementary School / KIPP Ascend Middle School,1674190557374589902,1674190557374589902,undefined,"1616, South Avers Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.736448,-87.60616,1,false,undefined,Public Rack - Cottage Grove Ave & 87th St,1674190269611780570,1674190269611780570,undefined,"725-727, East 87th Street, Dauphin Park, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.889161,-87.765738,2,false,undefined,Public Rack - Austin Branch Chicago Public Library,1674190175122499894,1674190175122499894,undefined,"Henry W. Austin Branch Library, 5615, West Race Avenue, Austin, Chicago, Cook County, Illinois, 60644, United States"
false,lightweight,false,41.753451,-87.707037,2,false,undefined,Public Rack - Homan & 77th,1806753644208014090,1806753644208014090,undefined,"7651 S Homan Ave, Chicago, IL 60652, United States"
false,lightweight,false,41.756003,-87.64409,4,false,undefined,Public Rack - Halsted St & 76th St,1674190316856420914,1674190316856420914,undefined,"West 76th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.80934,-87.7478312,9,false,undefined,Lavergne Ave & 46th St,1593766334653391756,1593766334653391756,undefined,"Hearst Elementary School, West 46th Street, Garfield Ridge, Chicago, Lake Township, Cook County, Illinois, 60638, United States"
false,lightweight,false,41.951708,-87.790746,2,false,undefined,Public Rack - Neenah & Dakin,1806753657092916056,1806753657092916056,undefined,"6538 W Dakin St, Chicago, IL 60634, United States"
false,lightweight,false,41.909264,-87.782265,3,false,undefined,Public Rack - Harvey Ave & North Ave,1674190338331257438,1674190338331257438,undefined,"6248-6252, West North Avenue, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
false,lightweight,false,41.721696,-87.622278,2,false,undefined,Public Rack - Abbott Park,1674190145057728766,1674190145057728766,undefined,"31, East 95th Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.905317,-87.709521,2,false,undefined,Public Rack - Spaulding Ave & Evergreen Ave,1674190617504132138,1674190617504132138,undefined,"3301-3303, West Evergreen Avenue, Beat 2535, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States"
false,lightweight,false,41.933886,-87.707262,9,false,undefined,Kedzie Ave & George St,1594046422462976738,1594046422462976738,undefined,"3146, West George Street, Avondale, Chicago, Cook County, Illinois, 60618, United States"
false,lightweight,false,41.779945,-87.641378,1,false,undefined,Public Rack - Halsted St & 63rd St,1674190312561453612,1674190312561453612,undefined,"Howard Brown Health 63rd Street, 641, West 63rd Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States"
false,lightweight,false,41.721215,-87.647435,2,false,undefined,Public Rack - Morgan St & 95th St,1674190510129949568,1674190510129949568,undefined,"943, West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.751448,-87.601136,1,false,undefined,Public Rack - Ingleside Ave & 79th St,1677249828124104788,1677249828124104788,undefined,"932-942, East 79th Street, Italian Bowery, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.749095,-87.679637,1,false,undefined,Public Rack - Oakley & 79th Pl,1674190540194720684,1674190540194720684,undefined,"2237, West 79th Place, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.921425,-87.800825,1,false,undefined,Public Rack - N Sayre Ave & W Belden Ave,1674190523014851472,1674190523014851472,undefined,"Mont Clare, North Sayre Avenue, Beat 2512, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States"
false,lightweight,false,41.785235,-87.703131,1,false,undefined,Public Rack - Kedzie Ave & 60th St,1715823805474202572,1715823805474202572,undefined,"Dunkin', 5931, South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.8154913,-87.7024412,6,false,undefined,Archer Ave & 43rd St,1582242319632586320,1582242319632586320,undefined,"3114, West Pope John Paul II Drive, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,42.0117739,-87.8076646,4,false,undefined,Public Rack - Touhy Ave & Oconto Ave,1806749757262611038,1806749757262611038,undefined,"7222 W Touhy Ave, Chicago, IL 60631, United States"
false,lightweight,false,41.954189,-87.704448,9,false,undefined,Whipple/Irving Park,1606778059648526978,1606778059648526978,undefined,"3036, West Irving Park Road, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
false,lightweight,false,41.794886,-87.617415,1,false,undefined,Public Rack - Calumet Ave & Garfield Blvd,1677249858188875900,1677249858188875900,undefined,"Amstar, 370, East Garfield Boulevard, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States"
false,lightweight,false,41.70838,-87.581455,2,false,undefined,Public Rack - 10101 S Stony Island Ave,1677249879663712420,1677249879663712420,undefined,"103rd Street & Stony Island Garage Terminal, East 103rd Street, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.7765858,-87.7820753,8,false,undefined,Public Rack - 63rd Pl & Narraganssett Ave,1806749722902872484,1806749722902872484,undefined,"6423 W 63rd Pl, Chicago, IL 60638, United States"
false,lightweight,false,41.741897,-87.543162,1,false,undefined,Public Rack - Mackinaw Ave & 85th St,1674190467180276534,1674190467180276534,undefined,"8436, South Mackinaw Avenue, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.751058,-87.611439,1,false,undefined,Public Rack - Rhodes Ave & 79th St,1674190596029295624,1674190596029295624,undefined,"523, East 79th Street, Avalon Highlands, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.9927877,-87.799284,4,false,undefined,Public Rack - Northwest Hwy & Raven St,1806749748672676380,1806749748672676380,undefined,"6109 N Northwest Hwy, Chicago, IL 60631, United States"
false,lightweight,false,41.736063,-87.622952,1,false,undefined,Public Rack - Wabash Ave & 87th St,1674190647568903268,1674190647568903268,undefined,"McDonald's, 29, East 87th Street, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States"
false,lightweight,false,41.870959,-87.700259,9,false,undefined,Sacramento Blvd & Polk St,1594046388103238326,1594046388103238326,undefined,"2935, West Polk Street, East Garfield Park, Chicago, Cook County, Illinois, 60612, United States"
false,lightweight,false,41.816847,-87.613294,1,false,undefined,Public Rack - 532 E 43rd St,1677249866778810506,1677249866778810506,undefined,"518, East 43rd Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.788263,-87.703576,2,false,undefined,Public Rack - Kedzie Ave & 58th St,1674190372690995872,1674190372690995872,undefined,"Kedzie & 58th Street, South Kedzie Avenue, Garfield Manor, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States"
false,lightweight,false,41.977363,-87.836748,2,false,undefined,Public Rack - Cumberland & Catherine,1806753639913046768,1806753639913046768,undefined,"8362 W Catherine Ave, Chicago, IL 60656, United States"
false,lightweight,false,41.745283,-87.692588,2,false,undefined,Public Rack - California & 82nd,1806753631323112142,1806753631323112142,undefined,"8130 S California Ave, Chicago, IL 60652, United States"
false,lightweight,false,41.726942,-87.654896,2,false,undefined,Public Rack - Brainerd Park,1715823779704398766,1715823779704398766,undefined,"Brainerd Park Fieldhouse, 1246, West 92nd Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.977894,-87.756315,2,false,undefined,Public Rack - Leamington & Elston,1806753648502981420,1806753648502981420,undefined,"5324 N Elston Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.9743427,-87.7503874,4,false,undefined,Public Rack - Winona St & Elston Ave,1806749734462876060,1806749734462876060,undefined,"5132 N Elston Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.9562591,-87.7507656,4,false,undefined,Public Rack - Milwaukee Ave & Warner Ave,1806749727197839828,1806749727197839828,undefined,"4906 W Warner Ave, Chicago, IL 60641, United States"
false,lightweight,false,41.884606,-87.685853,6,false,undefined,Western Ave & Lake St,1594046379513303720,1594046379513303720,undefined,"Illinois Currency Exchange, 2349, West Lake Street, Near West Side, Chicago, Cook County, Illinois, 60612, United States"
false,lightweight,false,41.93098,-87.79944,1,false,undefined,Public Rack - Newland Ave & Diversey Ave,1674190535899753380,1674190535899753380,undefined,"6936, West Diversey Avenue, Beat 2512, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States"
false,lightweight,false,41.735607,-87.645345,1,false,undefined,Public Rack - Vincennes Ave & 87th St,1674190638978968664,1674190638978968664,undefined,"8724, South Vincennes Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.9683,-87.709435,1,false,undefined,Public Rack - Sawyer Ave & Lawrence Ave,1677249780879464466,1677249780879464466,undefined,"3221-3227, West Lawrence Avenue, Ravenswood Manor, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
false,lightweight,false,41.985683,-87.777065,2,false,undefined,Public Rack - Mason Ave & Milwaukee Ave,1806749748672676386,1806749748672676386,undefined,"5734 N Milwaukee Ave, Chicago, IL 60646, United States"
false,lightweight,false,41.822632,-87.695024,10,false,undefined,Public Rack - California Ave & Pershing Rd,1674190213777205626,1674190213777205626,undefined,"Former CPD Station, 3900, South California Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.743346,-87.550582,1,false,undefined,Public Rack - Baker Ave & 863rd Pl,1677249836714039386,1677249836714039386,undefined,"8304, South Baker Avenue, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.691979,-87.534912,1,false,undefined,Public Rack - Ewing Ave & 112th St,1674190299676551698,1674190299676551698,undefined,"Byline Bank, 11157, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.8707651,-87.7183735,2,false,undefined,Public Rack - Lawndale Ave & Polk St,1674190445705440014,1674190445705440014,undefined,"Gregory Elementary School, West Polk Street, East Garfield Park, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.925734,-87.746414,2,false,undefined,Public Rack - Cicero Ave & Altgeld St,1674190243841976756,1674190243841976756,undefined,"2447-2453, North Cicero Avenue, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States"
false,lightweight,false,41.989826,-87.780929,2,false,undefined,Public Rack - Peterson Ave & Milwaukee Ave,1806749748672676390,1806749748672676390,undefined,"5954 N Milwaukee Ave, Chicago, IL 60646, United States"
false,lightweight,false,41.75163,-87.558707,1,false,undefined,Public Rack - Marquette Ave & 79th St,1674190471475243832,1674190471475243832,undefined,"2701-2709, East 79th Street, Windsor Park, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States"
false,lightweight,false,41.877684,-87.769356,2,false,undefined,Public Rack - Menard Ave & Adams Blvd,1674190484360145744,1674190484360145744,undefined,"5471, West Adams Boulevard, Austin, Chicago, Cook County, Illinois, 60616, United States"
false,lightweight,false,41.921325,-87.722375,6,false,undefined,Public Rack - Mozart Elementary School,1674190510129949570,1674190510129949570,undefined,"Mozart Elementary School, North Avers Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States"
false,lightweight,false,41.885891,-87.706425,1,false,undefined,Public Rack - Kedzie Ave & Walnut St,1715846704448749936,1715846704448749936,undefined,"252-266, North Kedzie Avenue, East Garfield Park, Chicago, Cook County, Illinois, 60647, United States"
false,lightweight,false,41.750326,-87.66168,1,false,undefined,Public Rack - Laflin St & 79th St,1677249823829137482,1677249823829137482,undefined,"1515, West 79th Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60652, United States"
false,lightweight,false,41.883043,-87.649931,9,false,undefined,W Washington Blvd & N Peoria St,1436495109493626544,1436495109493626544,undefined,"901, West Washington Boulevard, Near West Side, Chicago, Cook County, Illinois, 60644, United States of America"
false,lightweight,false,41.76433,-87.70193,2,false,undefined,Public Rack - Troy & 71st,1806753665682850718,1806753665682850718,undefined,"3141 W 71st St, Chicago, IL 60629, United States"
false,lightweight,false,41.748175,-87.644238,1,false,undefined,Public Rack - Halsted St & 80th St,1677249828124104782,1677249828124104782,undefined,"8016-8022, South Halsted Street, Chester Highlands, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.81359,-87.70478,2,false,undefined,Public Rack - Kedzie Ave & Archer Ave,1674190381280930478,1674190381280930478,undefined,"Walgreens, 4385, South Archer Avenue, Brighton Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States"
false,lightweight,false,41.775267,-87.669156,2,false,undefined,Public Rack - William Rainey Harper High School,1674190677633674406,1674190677633674406,undefined,"Harper High School, South Honore Street, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States"
false,lightweight,false,41.97871,-87.75552,4,false,undefined,Public Rack - Forest Glen Station ,1827484051430132402,1827484051430132402,undefined,"5310 N Forest Glen Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.759439,-87.654146,1,false,undefined,Public Rack - Racine Ave & 74th St,1674190591734328322,1674190591734328322,undefined,"7400-7402, South Racine Avenue, West Englewood, Englewood, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.706205,-87.668965,1,false,undefined,Public Rack - Walden Pkwy & 103rd St,1674190647568903270,1674190647568903270,undefined,"103rd Street - Beverly Hills, 10301, South Walden Parkway, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States"
false,lightweight,false,41.7432437,-87.7021237,2,false,undefined,Public Rack - Kedzie Ave & 83rd St,1806749718607905172,1806749718607905172,undefined,"8237 S Kedzie Ave, Chicago, IL 60652, United States"
false,lightweight,false,41.866103,-87.724463,1,false,undefined,Public Rack - Pulaski Rd & Roosevelt Rd,1674190587439361024,1674190587439361024,undefined,"3943, West Roosevelt Road, North Lawndale, Chicago, Cook County, Illinois, 60624, United States"
false,lightweight,false,41.9676176,-87.7395673,2,false,undefined,Public Rack - Elston Ave & Kenneth Ave,1806749744377709062,1806749744377709062,undefined,"4784 N Elston Ave, Chicago, IL 60630, United States"
false,lightweight,false,41.808884,-87.67513,1,false,undefined,Public Rack - Damen Ave & 47th St,1674190278201715172,1674190278201715172,undefined,"Burger King, 2000, West 47th Street, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States"
false,lightweight,false,41.712937,-87.653984,1,false,undefined,Public Rack - Vincennes Ave & 99th St,1674190643273935970,1674190643273935970,undefined,"9938, South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States"
false,lightweight,false,41.738473,-87.585851,1,false,undefined,Public Rack - Stony Island Ave & 86th St,1674190630389034054,1674190630389034054,undefined,"8612, South Stony Island Avenue, Pierces Park, Avalon Park, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.917805,-87.653449,8,false,undefined,W Armitage Ave & N Sheffield Ave,1436495105198659242,1436495105198659242,undefined,"1964, North Sheffield Avenue, Lincoln Park, Chicago, Cook County, Illinois, 60614, United States of America"
false,lightweight,false,41.9919,-87.79916,5,false,undefined,Public Rack - Norwood Park Station ,1827474404723843682,1827474404723843682,undefined,"6088 N Northwest Hwy, Chicago, IL 60631, United States"
false,lightweight,false,41.70428,-87.59313,1,false,undefined,Public Rack - Pullman Community Center,1677249875368745110,1677249875368745110,undefined,"Pullman Community Center, 10355, South Woodlawn Avenue, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States"
false,lightweight,false,41.9227049,-87.760954,9,false,undefined,Long Ave & Belden Ave,1563698688321392630,1563698688321392630,undefined,"2335, North Long Avenue, Whiskey Point, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"
false,lightweight,false,41.736354,-87.626741,1,false,undefined,Public Rack - Lafayette Ave & 87th St - NW,1674190424230603496,1674190424230603496,undefined,"100, West 87th Street, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.852642,-87.72103,2,false,undefined,Public Rack - Avers Ave & Ogden Ave,1674190183712434508,1674190183712434508,undefined,"2112, South Avers Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States"
false,lightweight,false,41.746488,-87.673132,2,false,undefined,Public Rack - Damen & 81st,1806753639913046770,1806753639913046770,undefined,"8101 S Damen Ave, Chicago, IL 60620, United States"
false,lightweight,false,41.743027,-87.666272,1,false,undefined,Public Rack - Hermitage & 83rd St,1674190338331257440,1674190338331257440,undefined,"Timothy Lutheran School, 1700-1724, West 83rd Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.92786,-87.735756,9,false,undefined,Public Rack - Kostner Ave & Wrightwood Ave,1695780083082689008,1695780083082689008,undefined,"Kelvyn Park High School, North Kostner Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
false,lightweight,false,41.964864,-87.720774,1,false,undefined,Public Rack - Jensen Park,1683527942170819570,1683527942170819570,undefined,"4556, North Lawndale Avenue, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States"
false,lightweight,false,41.805218,-87.609076,3,false,undefined,Public Rack - Langley Ave & 49th St,1695777019609488196,1695777019609488196,undefined,"Mary Jane Richardson Apartments, 4910-4930, South Langley Avenue, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States"
false,lightweight,false,41.953038,-87.7621632,9,false,undefined,Long & Irving Park,1571105055115583496,1571105055115583496,undefined,"vehicle storage, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States"
false,lightweight,false,41.90254,-87.71085,2,false,undefined,Public Rack - Division St & Christiana Ave,1715846691563848024,1715846691563848024,undefined,"L.U.C.H.A., 1152, North Christiana Avenue, Humboldt Park, Chicago, Cook County, Illinois, 60651, United States"
false,lightweight,false,41.70261,-87.533531,1,false,undefined,Public Rack - Avenue J & 106th St,1674190179417467196,1674190179417467196,undefined,"3713, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.899578,-87.689497,9,false,undefined,Campbell Ave & Augusta Blvd,1594046370923369112,1594046370923369112,undefined,"2500, West Augusta Boulevard, Ukrainian Village, West Town, Chicago, Cook County, Illinois, 60651, United States"
false,lightweight,false,41.9390108,-87.7492834,9,false,undefined,Lamon Ave & Belmont Ave,1563698701206292480,1563698701206292480,undefined,"3218-3220, North Lamon Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States"
false,lightweight,false,41.73582,-87.646896,1,false,undefined,Public Rack - Sangamon St & 87th St,1715823786785102364,1715823786785102364,undefined,"917-921, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States"
false,lightweight,false,41.720634,-87.53517,1,false,undefined,Public Rack - Ewing Ave & 96th St S,1715823782490135060,1715823782490135060,undefined,"9621, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States"
false,lightweight,false,41.9658376,-87.7822336,4,false,undefined,Public Rack - Leland Ave & Melvina Ave,1806749727197839814,1806749727197839814,undefined,"4638 N Melvina Ave, Chicago, IL 60630, United States"
